|['0.3416666666666667', '0.5933333333333333', '0.9', '0.1', '0.0', '0.0', '0.0', '0.0', '0.1', '0.0', '0.1', '0.3', '0.0', '0.0', '0.0', '0.0', '0.0', '0.6', '0.2', '0.0', '0.0', '0.1', 'english']|
|['0.3841758241758242', '0.5541666666666667', '0.7', '0.0', '0.3', '0.0', '0.3', '0.0', '0.0', '0.0', '0.1', '0.2', '0.0', '0.0', '0.0', '0.0', '0.0', '0.3', '0.2', '0.0', '0.0', '0.0', 'english']|
|['0.38285714285714284', '0.575', '0.6', '0.2', '0.2', '0.1', '0.1', '0.1', '0.0', '0.0', '0.1', '0.4', '0.0', '0.0', '0.0', '0.0', '0.0', '0.3', '0.1', '0.0', '0.0', '0.1', 'english']|
|['0.40738095238095245', '0.39999999999999997', '0.7', '0.1', '0.2', '0.0', '0.2', '0.0', '0.1', '0.0', '0.0', '0.2', '0.0', '0.0', '0.0', '0.0', '0.0', '0.5', '0.0', '0.0', '0.0', '0.2', 'english']|
|['0.3586111111111111', '0.495', '0.6', '0.2', '0.2', '0.0', '0.2', '0.1', '0.0', '0.0', '0.1', '0.2', '0.0', '0.0', '0.0', '0.0', '0.0', '0.4', '0.0', '0.0', '0.0', '0.1', 'english']|
|['0.3722619047619048', '0.5066666666666666', '0.5', '0.3', '0.2', '0.0', '0.2', '0.1', '0.2', '0.2', '0.0', '0.6', '0.0', '0.0', '0.0', '0.0', '0.0', '0.3', '0.1', '0.0', '0.0', '0.4', 'english']|
|['0.3844444444444444', '0.5733333333333334', '0.8', '0.1', '0.1', '0.0', '0.1', '0.0', '0.1', '0.0', '0.0', '0.3', '0.0', '0.0', '0.0', '0.0', '0.0', '0.7', '0.0', '0.0', '0.0', '0.4', 'english']|
|['0.343968253968254', '0.59', '0.8', '0.0', '0.2', '0.0', '0.2', '0.0', '0.0', '0.0', '0.1', '0.2', '0.0', '0.0', '0.0', '0.0', '0.0', '0.7', '0.0', '0.0', '0.0', '0.0', 'english']|
|['0.34607142857142853', '0.49714285714285716', '0.6', '0.3', '0.1', '0.0', '0.1', '0.1', '0.0', '0.0', '0.0', '0.2', '0.0', '0.0', '0.0', '0.0', '0.0', '0.4', '0.0', '0.0', '0.0', '0.1', 'english']|
|['0.4041666666666667', '0.64', '0.6', '0.0', '0.4', '0.0', '0.4', '0.0', '0.0', '0.0', '0.1', '0.4', '0.0', '0.0', '0.0', '0.0', '0.0', '0.6', '0.1', '0.0', '0.0', '0.3', 'english']|
|['0.4298809523809524', '0.30666666666666664', '0.6', '0.2', '0.2', '0.1', '0.1', '0.0', '0.1', '0.0', '0.1', '0.2', '0.0', '0.0', '0.0', '0.0', '0.0', '0.3', '0.0', '0.0', '0.0', '0.1', 'english']|
|['0.42279220779220783', '0.3657142857142857', '0.5', '0.2', '0.3', '0.0', '0.3', '0.0', '0.1', '0.1', '0.0', '0.4', '0.0', '0.0', '0.0', '0.0', '0.0', '0.4', '0.0', '0.0', '0.0', '0.0', 'english']|
|['0.35190476190476194', '0.5033333333333333', '0.7', '0.1', '0.2', '0.1', '0.1', '0.0', '0.0', '0.0', '0.2', '0.2', '0.0', '0.0', '0.0', '0.0', '0.0', '0.5', '0.1', '0.0', '0.0', '0.2', 'english']|
|['0.35071428571428576', '0.49444444444444446', '0.8', '0.2', '0.0', '0.0', '0.0', '0.1', '0.2', '0.0', '0.1', '0.1', '0.0', '0.0', '0.0', '0.0', '0.0', '0.4', '0.1', '0.0', '0.0', '0.1', 'english']|
|['0.36750000000000005', '0.5633333333333334', '0.6', '0.0', '0.4', '0.0', '0.4', '0.0', '0.0', '0.0', '0.1', '0.1', '0.0', '0.0', '0.0', '0.0', '0.0', '0.8', '0.0', '0.0', '0.0', '0.2', 'english']|
|['0.3944444444444445', '0.42333333333333334', '0.7', '0.2', '0.1', '0.1', '0.0', '0.0', '0.2', '0.0', '0.0', '0.2', '0.0', '0.0', '0.0', '0.0', '0.0', '0.4', '0.0', '0.0', '0.0', '0.1', 'english']|
|['0.35023809523809524', '0.5783333333333334', '0.7', '0.2', '0.1', '0.0', '0.1', '0.0', '0.1', '0.0', '0.0', '0.6', '0.0', '0.0', '0.0', '0.0', '0.0', '0.5', '0.1', '0.0', '0.0', '0.1', 'english']|
|['0.3302380952380953', '0.5966666666666667', '0.9', '0.1', '0.0', '0.0', '0.0', '0.1', '0.0', '0.0', '0.0', '0.4', '0.0', '0.0', '0.0', '0.0', '0.0', '0.4', '0.0', '0.0', '0.0', '0.2', 'english']|
|['0.36452380952380947', '0.5183333333333333', '0.7', '0.1', '0.2', '0.0', '0.2', '0.1', '0.1', '0.0', '0.3', '0.3', '0.0', '0.0', '0.0', '0.0', '0.0', '0.5', '0.0', '0.0', '0.0', '0.2', 'english']|
|['0.3651190476190476', '0.5650000000000001', '0.7', '0.1', '0.2', '0.0', '0.2', '0.0', '0.1', '0.0', '0.0', '0.3', '0.0', '0.0', '0.0', '0.0', '0.0', '0.2', '0.3', '0.0', '0.0', '0.1', 'english']|
|['0.4141666666666667', '0.2566666666666667', '0.6', '0.1', '0.3', '0.1', '0.2', '0.1', '0.1', '0.1', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.0', '0.4', '0.0', '0.0', '0.0', '0.2', 'english']|
|['0.5048015873015872', '0.3433333333333334', '0.3', '0.4', '0.3', '0.1', '0.2', '0.0', '0.3', '0.0', '0.1', '0.2', '0.0', '0.0', '0.0', '0.0', '0.0', '0.4', '0.1', '0.0', '0.0', '0.3', 'english']|
|['0.40619047619047616', '0.32499999999999996', '0.8', '0.1', '0.1', '0.0', '0.1', '0.1', '0.0', '0.0', '0.0', '0.2', '0.0', '0.0', '0.0', '0.0', '0.0', '0.1', '0.0', '0.0', '0.0', '0.0', 'english']|
|['0.42023809523809524', '0.32166666666666666', '0.7', '0.2', '0.1', '0.0', '0.1', '0.0', '0.1', '0.0', '0.1', '0.1', '0.0', '0.0', '0.0', '0.0', '0.0', '0.2', '0.2', '0.0', '0.0', '0.4', 'english']|
|['0.35833333333333334', '0.5404761904761906', '0.8', '0.0', '0.2', '0.0', '0.2', '0.0', '0.0', '0.0', '0.0', '0.2', '0.0', '0.0', '0.0', '0.0', '0.0', '0.2', '0.0', '0.0', '0.0', '0.3', 'english']|
|['0.35305555555555557', '0.419047619047619', '0.6', '0.3', '0.1', '0.0', '0.1', '0.0', '0.1', '0.0', '0.0', '0.2', '0.0', '0.0', '0.0', '0.0', '0.0', '0.5', '0.0', '0.0', '0.0', '0.2', 'english']|
|['0.3933116883116883', '0.4261904761904761', '0.7', '0.0', '0.3', '0.0', '0.3', '0.0', '0.0', '0.0', '0.1', '0.2', '0.0', '0.0', '0.0', '0.0', '0.0', '0.5', '0.0', '0.0', '0.0', '0.3', 'english']|
|['0.34714285714285714', '0.34833333333333333', '0.7', '0.2', '0.1', '0.0', '0.1', '0.1', '0.1', '0.0', '0.2', '0.5', '0.0', '0.0', '0.0', '0.0', '0.0', '0.2', '0.1', '0.0', '0.0', '0.0', 'english']|
|['0.4188888888888888', '0.46333333333333326', '0.5', '0.4', '0.1', '0.0', '0.1', '0.0', '0.2', '0.0', '0.0', '0.2', '0.0', '0.0', '0.0', '0.0', '0.0', '0.8', '0.1', '0.0', '0.0', '0.1', 'english']|
|['0.3497619047619048', '0.5599999999999999', '0.9', '0.1', '0.0', '0.0', '0.0', '0.1', '0.1', '0.0', '0.0', '0.3', '0.0', '0.0', '0.0', '0.0', '0.0', '0.5', '0.2', '0.0', '0.0', '0.0', 'english']|
|['0.3373504273504274', '0.575', '0.6', '0.1', '0.3', '0.0', '0.3', '0.1', '0.0', '0.1', '0.0', '0.4', '0.0', '0.0', '0.0', '0.0', '0.0', '0.7', '0.0', '0.0', '0.0', '0.2', 'english']|
|['0.3516666666666667', '0.3916666666666666', '0.7', '0.1', '0.2', '0.0', '0.2', '0.0', '0.0', '0.0', '0.0', '0.1', '0.0', '0.0', '0.0', '0.0', '0.0', '0.2', '0.0', '0.0', '0.0', '0.2', 'english']|
|['0.35535714285714287', '0.33999999999999997', '0.7', '0.3', '0.0', '0.0', '0.0', '0.0', '0.2', '0.0', '0.1', '0.1', '0.0', '0.0', '0.0', '0.0', '0.0', '0.5', '0.1', '0.0', '0.0', '0.1', 'english']|
|['0.38333333333333336', '0.3833333333333333', '0.6', '0.1', '0.3', '0.0', '0.3', '0.0', '0.1', '0.0', '0.0', '0.5', '0.0', '0.0', '0.0', '0.0', '0.0', '0.2', '0.1', '0.0', '0.0', '0.2', 'english']|
